ano,codigo,rdeser,total_matriculados,mat_mas,promedio_edad,municipal,particular,arancel,total_titulados,rmat_tit,clasif_inst_n3,area_ocde,modalidad,jornada,acreditada
2014,I3S1C256J2V1,0.5,12,0.75,32.2,,,686274,5,0.2,Universidades Privadas,HUMANIDADES Y ARTES,PRESENCIAL,VESPERTINO,2
2014,I3S1C255J2V1,0.4,20,0.8,37.4,0.05,0.05,1750000,12,0.916666666666667,Universidades Privadas,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,VESPERTINO,2
2014,I3S1C254J2V1,0,32,0.8125,37.5,0.03125,0.03125,2140000,25,0.88,Universidades Privadas,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,VESPERTINO,2
2014,I3S1C248J2V1,0.483870967741935,31,0.32258064516129,29.8,0.0645161290322581,0.0645161290322581,740000,6,0.833333333333333,Universidades Privadas,EDUCACI�N,PRESENCIAL,VESPERTINO,2
2014,I3S1C246J2V1,0.184210526315789,152,0.546052631578947,32.4,0.0197368421052632,0.111842105263158,6089965,39,0.692307692307692,Universidades Privadas,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,VESPERTINO,2
2014,I3S1C226J2V1,0.309090909090909,55,0.6,34,0.0363636363636364,0.0727272727272727,1270000,18,0.5,Universidades Privadas,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,VESPERTINO,2
2014,I3S1C224J2V1,0.534883720930233,43,0.558139534883721,32.1,0.13953488372093,0.186046511627907,1300000,14,0.5,Universidades Privadas,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,VESPERTINO,2
2014,I3S1C20J2V1,0,53,0.622641509433962,31.4,0.0566037735849057,0.283018867924528,2100000,1,,Universidades Privadas,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,VESPERTINO,2
2014,I3S1C206J2V1,0.19047619047619,63,0.476190476190476,34.1,0.0476190476190476,0.0952380952380952,1950000,2,1,Universidades Privadas,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,VESPERTINO,2
2014,I3S1C205J2V1,0.046875,64,0.734375,29,0.171875,0.328125,1250000,13,0.615384615384615,Universidades Privadas,HUMANIDADES Y ARTES,PRESENCIAL,VESPERTINO,1
2014,I3S1C1J1V1,0.0171325518485122,1109,0.538322813345356,22.2,0.125338142470694,0.571686203787196,4162000,281,0.469750889679715,Universidades Privadas,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,DIURNO,1
2014,I3S1C158J2V1,0.134228187919463,447,0.505592841163311,28.3,0.111856823266219,0.0894854586129754,2279000,59,0.423728813559322,Universidades Privadas,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,VESPERTINO,2
2014,I3S1C155J1V1,0.116521739130435,575,0.539130434782609,21.3,0.146086956521739,0.295652173913043,2872000,53,0.528301886792453,Universidades Privadas,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,DIURNO,2
2014,I3S1C153J2V1,0.0497237569060773,181,0.87292817679558,28.1,0.165745856353591,0.110497237569061,2279000,28,0.857142857142857,Universidades Privadas,CIENCIAS,PRESENCIAL,VESPERTINO,2
2014,I3S1C149J2V1,0.133333333333333,60,0.316666666666667,31.8,0.0833333333333333,0.216666666666667,2000000,15,0.533333333333333,Universidades Privadas,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,VESPERTINO,2
2014,I3S1C13J1V1,0.0559796437659033,393,0.483460559796438,21.2,0.122137404580153,0.39440203562341,3615000,78,0.525641025641026,Universidades Privadas,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,DIURNO,2
2014,I3S1C134J2V1,0.09375,32,0.40625,32.7,,0.25,1800000,14,0.357142857142857,Universidades Privadas,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,VESPERTINO,2
2014,I3S1C127J2V1,0.325925925925926,135,0.807407407407407,27.3,0.185185185185185,0.0888888888888889,2279000,2,,Universidades Privadas,"INGENIER�A, INDUSTRIA Y CONSTRUCCI�N",PRESENCIAL,VESPERTINO,2
2014,I3S1C126J1V1,0.16,150,0.266666666666667,21.7,0.1,0.326666666666667,2872000,9,0.222222222222222,Universidades Privadas,HUMANIDADES Y ARTES,PRESENCIAL,DIURNO,2
2014,I3S1C121J2V1,0.289473684210526,38,0.631578947368421,30.5,0.0526315789473684,0.315789473684211,2310000,3,0.333333333333333,Universidades Privadas,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,VESPERTINO,2
2014,I3S1C11J1V1,0.116809116809117,351,0.92022792022792,21.7,0.145299145299145,0.387464387464387,4006000,38,0.894736842105263,Universidades Privadas,CIENCIAS,PRESENCIAL,DIURNO,1
2014,I3S1C10J1V1,0.0827868852459016,1220,0.742622950819672,21.7,0.142622950819672,0.383606557377049,4006000,143,0.769230769230769,Universidades Privadas,"INGENIER�A, INDUSTRIA Y CONSTRUCCI�N",PRESENCIAL,DIURNO,1
2014,I2S1C8J1V1,0.340579710144928,138,0.282608695652174,20.9,0.115942028985507,0.456521739130435,3148800,9,0.111111111111111,Universidades Privadas,HUMANIDADES Y ARTES,PRESENCIAL,DIURNO,2
2014,I2S1C5J1V1,0.425,200,0.425,22,0.1,0.485,3174000,17,0.294117647058824,Universidades Privadas,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,DIURNO,2
2014,I2S1C4J1V1,0.0256410256410256,156,0.179487179487179,21.7,0.0192307692307692,0.75,3750000,21,0.0476190476190476,Universidades Privadas,HUMANIDADES Y ARTES,PRESENCIAL,DIURNO,2
2014,I2S1C3J1V1,0.0716612377850163,307,0.560260586319218,22,0.0586319218241042,0.674267100977199,3983000,34,0.676470588235294,Universidades Privadas,"INGENIER�A, INDUSTRIA Y CONSTRUCCI�N",PRESENCIAL,DIURNO,2
2014,I2S1C30J1V1,0.294117647058824,17,0.235294117647059,29,0.0588235294117647,0.470588235294118,12700000,5,1,Universidades Privadas,SALUD Y SERVICIOS SOCIALES,PRESENCIAL,DIURNO,2
2014,I2S1C2J2V1,0.212885154061625,357,0.53781512605042,30.3,0.148459383753501,0.151260504201681,2832000,16,0.375,Universidades Privadas,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,VESPERTINO,2
2014,I2S1C2J1V1,0.261758691206544,489,0.560327198364008,22.6,0.0899795501022495,0.505112474437628,3820800,29,0.517241379310345,Universidades Privadas,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,DIURNO,2
2014,I2S1C28J1V1,0.638297872340426,47,0.404255319148936,34.1,0.0851063829787234,0.127659574468085,1576800,4,,Universidades Privadas,EDUCACI�N,PRESENCIAL,DIURNO,1
2014,I2S1C27J1V1,0.288461538461538,52,0.538461538461538,23.2,0.153846153846154,0.230769230769231,2811600,3,0.666666666666667,Universidades Privadas,HUMANIDADES Y ARTES,PRESENCIAL,DIURNO,2
2014,I10S7C367J5V1,0.361111111111111,36,0.166666666666667,40.1,0.0555555555555556,0.0833333333333333,1561500,12,,Universidades Privadas,EDUCACI�N,PRESENCIAL,OTRO,2
2014,I2S1C26J1V1,0.105504587155963,218,0.128440366972477,21.7,0.0321100917431193,0.724770642201835,3420000,36,0.111111111111111,Universidades Privadas,HUMANIDADES Y ARTES,PRESENCIAL,DIURNO,1
2014,I2S1C215J2V2,0.875,56,0.0535714285714286,34.4,0.0535714285714286,0.214285714285714,3200000,7,,Universidades Privadas,EDUCACI�N,PRESENCIAL,VESPERTINO,2
2014,I2S1C208J2V2,0.0476190476190476,21,,30.9,0.19047619047619,0.142857142857143,544000,20,,Universidades Privadas,EDUCACI�N,PRESENCIAL,VESPERTINO,2
2014,I2S1C1J2V1,0.321428571428571,364,0.623626373626374,28.2,0.0989010989010989,0.162087912087912,2832000,19,0.578947368421053,Universidades Privadas,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,VESPERTINO,2
2014,I2S1C1J1V1,0.352059925093633,534,0.629213483146067,20.9,0.0880149812734082,0.574906367041198,3504000,44,0.727272727272727,Universidades Privadas,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,DIURNO,2
2014,I2S1C197J2V2,0.0714285714285714,14,0.428571428571429,37.6,,0.142857142857143,720000,13,0.384615384615385,Universidades Privadas,EDUCACI�N,PRESENCIAL,VESPERTINO,2
2014,I2S1C18J1V1,0.241935483870968,62,0.306451612903226,22.3,0.193548387096774,0.274193548387097,2811600,3,0.333333333333333,Universidades Privadas,HUMANIDADES Y ARTES,PRESENCIAL,DIURNO,2
2014,I2S1C16J1V1,0.0604651162790698,215,0.0976744186046512,21.4,0.102325581395349,0.413953488372093,3516000,40,0.1,Universidades Privadas,SALUD Y SERVICIOS SOCIALES,PRESENCIAL,DIURNO,2
2014,I2S1C167J2V1,0.466666666666667,30,0.266666666666667,37.6,0.0333333333333333,,3200000,5,0.4,Universidades Privadas,EDUCACI�N,PRESENCIAL,VESPERTINO,2
2014,I2S1C14J1V1,0.148148148148148,27,0.148148148148148,23.8,0.222222222222222,0.185185185185185,2738700,1,,Universidades Privadas,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,DIURNO,2
2014,I2S1C140J2V1,0.142857142857143,14,0.142857142857143,35.3,,0.0714285714285714,700000,12,0.166666666666667,Universidades Privadas,EDUCACI�N,PRESENCIAL,VESPERTINO,2
2014,I2S1C13J1V1,0.0501792114695341,558,0.327956989247312,22.3,0.0734767025089606,0.614695340501792,5988000,62,0.387096774193548,Universidades Privadas,SALUD Y SERVICIOS SOCIALES,PRESENCIAL,DIURNO,1
2014,I39S2C9J1V1,0.237479806138934,619,0.363489499192246,21.5,0.297253634894992,0.0710823909531502,3878000,43,0.395348837209302,Universidades Privadas,SALUD Y SERVICIOS SOCIALES,PRESENCIAL,DIURNO,2
2014,I2S1C136J1V1,0,13,0.538461538461538,37.5,,0.0769230769230769,1350000,13,0.538461538461538,Universidades Privadas,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,DIURNO,2
2014,I2S1C135J2V1,0.117647058823529,17,0.117647058823529,35.3,0.0588235294117647,0.176470588235294,605000,15,0.0666666666666667,Universidades Privadas,EDUCACI�N,PRESENCIAL,VESPERTINO,2
2014,I2S1C130J1V1,0.338983050847458,295,0.101694915254237,21.3,0.183050847457627,0.216949152542373,3556800,20,0.05,Universidades Privadas,SALUD Y SERVICIOS SOCIALES,PRESENCIAL,DIURNO,2
2014,I2S1C106J1V1,0,20,0.15,30.3,0.05,0.45,2370000,20,0.15,Universidades Privadas,SALUD Y SERVICIOS SOCIALES,PRESENCIAL,DIURNO,2
2014,I2S1C102J2V1,0.148148148148148,27,0.037037037037037,34.1,0.0740740740740741,0.148148148148148,468000,23,0.0434782608695652,Universidades Privadas,EDUCACI�N,PRESENCIAL,VESPERTINO,2
2014,I2S1C100J2V1,0.25,20,0.2,28.2,,0.4,1770000,6,,Universidades Privadas,HUMANIDADES Y ARTES,PRESENCIAL,VESPERTINO,2
2014,I1S1C9J1V1,0,5,0.4,29.6,,0.2,3760000,1,,Universidades Privadas,HUMANIDADES Y ARTES,PRESENCIAL,DIURNO,2
2014,I1S1C76J1V1,0.48780487804878,82,0.695121951219512,21.4,0.109756097560976,0.439024390243902,3110000,2,1,Universidades Privadas,HUMANIDADES Y ARTES,PRESENCIAL,DIURNO,2
2014,I1S1C69J1V1,0.0169491525423729,59,0.593220338983051,21.8,0.0508474576271186,0.406779661016949,3010000,8,0.625,Universidades Privadas,HUMANIDADES Y ARTES,PRESENCIAL,DIURNO,2
2014,I1S1C59J1V1,0.0535714285714286,56,0.714285714285714,23.2,0.0535714285714286,0.571428571428571,2740000,10,0.9,Universidades Privadas,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,DIURNO,2
2014,I1S1C47J1V1,0.15,20,0.9,23.6,0.15,0.5,3990000,2,0.5,Universidades Privadas,"INGENIER�A, INDUSTRIA Y CONSTRUCCI�N",PRESENCIAL,DIURNO,2
2014,I39S8C9J1V1,0.102409638554217,166,0.5,21.9,0.403614457831325,0.036144578313253,3186400,17,0.647058823529412,Universidades Privadas,SALUD Y SERVICIOS SOCIALES,PRESENCIAL,DIURNO,2
2014,I25S1C122J1V1,0.430868167202572,311,0.0482315112540193,22.4,0.212218649517685,0.0192926045016077,2640000,6,,Universidades Privadas,SALUD Y SERVICIOS SOCIALES,PRESENCIAL,DIURNO,2
2014,I25S1C121J1V1,0.263736263736264,91,0.142857142857143,23,0.197802197802198,,2450000,5,,Universidades Privadas,SALUD Y SERVICIOS SOCIALES,PRESENCIAL,DIURNO,2
2014,I39S7C46J1V1,0.0791666666666667,240,0.704166666666667,22.2,0.554166666666667,0.00833333333333333,1886500,7,0.857142857142857,Universidades Privadas,EDUCACI�N,PRESENCIAL,DIURNO,1
2014,I25S1C10J2V1,0,26,0.846153846153846,27.8,0.0769230769230769,,1786720,4,1,Universidades Privadas,"INGENIER�A, INDUSTRIA Y CONSTRUCCI�N",PRESENCIAL,VESPERTINO,2
2014,I25S1C101J2V1,0.261904761904762,42,0.714285714285714,27,0.0952380952380952,0.0952380952380952,1673360,1,1,Universidades Privadas,AGRICULTURA,PRESENCIAL,VESPERTINO,2
2014,I13S3C9J2V1,0.311594202898551,138,0.463768115942029,31.7,0.202898550724638,,2327200,2,1,Universidades Privadas,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,VESPERTINO,2
2014,I39S7C10J1V1,0.252631578947368,285,0.487719298245614,22.1,0.526315789473684,0.0456140350877193,3584200,9,0.444444444444444,Universidades Privadas,SALUD Y SERVICIOS SOCIALES,PRESENCIAL,DIURNO,1
2014,I13S15C6J1V1,0.0396825396825397,126,0.388888888888889,22.3,0.349206349206349,0.0317460317460317,2327200,18,0.333333333333333,Universidades Privadas,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,DIURNO,1
2014,I13S5C6J1V1,0.176,250,0.316,21.8,0.284,0.024,2499600,23,0.130434782608696,Universidades Privadas,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,DIURNO,1
2014,I16S1C4J2V2,0.612903225806452,62,0.548387096774194,34.9,0.145161290322581,,1596000,9,0.666666666666667,Universidades Privadas,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,VESPERTINO,2
2014,I13S7C9J1V1,0.00775193798449612,258,0.507751937984496,23.8,0.387596899224806,0.00775193798449612,2618800,22,0.636363636363636,Universidades Privadas,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,DIURNO,2
2014,I48S4C24J1V1,0.525477707006369,314,0.0700636942675159,26.9,0.178343949044586,0.0159235668789809,1200000,38,0.0263157894736842,Universidades Privadas,EDUCACI�N,PRESENCIAL,DIURNO,1
2014,I13S9C9J1V1,0.0645161290322581,155,0.341935483870968,23.7,0.451612903225806,0.032258064516129,2180900,15,0.466666666666667,Universidades Privadas,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,DIURNO,2
2014,I13S9C6J1V1,0.164319248826291,213,0.323943661971831,21.6,0.530516431924883,0.0187793427230047,2213100,22,0.272727272727273,Universidades Privadas,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,DIURNO,1
2014,I10S9C4J1V1,0.246376811594203,69,0.521739130434783,21.3,0.115942028985507,0.188405797101449,3291880,1,1,Universidades Privadas,HUMANIDADES Y ARTES,PRESENCIAL,DIURNO,2
2014,I10S9C2J1V1,0.333333333333333,12,0.333333333333333,21.8,0.25,0.25,3389828,1,,Universidades Privadas,HUMANIDADES Y ARTES,PRESENCIAL,DIURNO,2
2014,I10S9C1J1V1,0.3,10,0.4,23.1,0.1,0.3,3389828,1,,Universidades Privadas,HUMANIDADES Y ARTES,PRESENCIAL,DIURNO,2
2014,I10S8C189J1V2,0.416149068322981,161,0.260869565217391,20.7,0.111801242236025,0.391304347826087,3735372,17,0.235294117647059,Universidades Privadas,HUMANIDADES Y ARTES,PRESENCIAL,DIURNO,2
2014,I10S8C186J1V1,0.309090909090909,110,0.618181818181818,21,0.154545454545455,0.3,3611574,6,0.5,Universidades Privadas,HUMANIDADES Y ARTES,PRESENCIAL,DIURNO,2
2014,I13S12C6J1V1,0.20863309352518,139,0.309352517985612,23.3,0.546762589928058,0.0143884892086331,2212300,10,0.2,Universidades Privadas,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,DIURNO,1
2014,I13S12C31J1V1,0.0904522613065327,199,0.42713567839196,23.1,0.57286432160804,0.0201005025125628,2472100,14,0.571428571428571,Universidades Privadas,SALUD Y SERVICIOS SOCIALES,PRESENCIAL,DIURNO,1
2014,I10S7C467J5V1,0.71,100,0.69,36.6,0.03,0.01,0,28,0.678571428571429,Universidades Privadas,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,OTRO,2
2014,I10S7C39J1V1,0.337209302325581,172,0.0174418604651163,20.9,0.122093023255814,0.244186046511628,2563286,13,,Universidades Privadas,EDUCACI�N,PRESENCIAL,DIURNO,1
2014,I13S2C6J2V1,0.291925465838509,161,0.260869565217391,28.1,0.409937888198758,,2112800,12,0.583333333333333,Universidades Privadas,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,VESPERTINO,1
2014,I13S2C31J1V1,0.173076923076923,156,0.416666666666667,22.5,0.314102564102564,0.0448717948717949,2169400,13,0.538461538461538,Universidades Privadas,SALUD Y SERVICIOS SOCIALES,PRESENCIAL,DIURNO,1
2014,I54S5C72J1V1,0.0189873417721519,158,0.284810126582278,22.3,0.436708860759494,0.0506329113924051,1472000,13,0.153846153846154,Universidades Privadas,HUMANIDADES Y ARTES,PRESENCIAL,DIURNO,2
2014,I54S5C55J2V1,0.6,15,0.933333333333333,28.2,0.466666666666667,0.0666666666666667,1809000,6,0.833333333333333,Universidades Privadas,CIENCIAS,PRESENCIAL,VESPERTINO,2
2014,I54S6C48J2V1,0.0933333333333333,75,0.946666666666667,25,0.426666666666667,0.0133333333333333,1332000,10,0.9,Universidades Privadas,CIENCIAS,PRESENCIAL,VESPERTINO,1
2014,I54S6C48J1V1,0.180555555555556,72,0.930555555555556,21.3,0.638888888888889,0.0277777777777778,1332000,1,1,Universidades Privadas,CIENCIAS,PRESENCIAL,DIURNO,1
2014,I10S7C32J1V1,0.348909657320872,321,0.461059190031153,21.1,0.14018691588785,0.255451713395639,3842720,26,0.615384615384615,Universidades Privadas,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,DIURNO,2
2014,I10S7C289J3V1,0.809160305343511,262,0.50763358778626,33.3,0.106870229007634,0.0229007633587786,2327816,1,,Universidades Privadas,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",SEMIPRESENCIAL,SEMIPRESENCIAL,2
2014,I10S7C289J2V1,0.278301886792453,424,0.412735849056604,27.8,0.0943396226415094,0.101415094339623,2327816,63,0.444444444444444,Universidades Privadas,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,VESPERTINO,2
2014,I10S7C289J1V1,0.129032258064516,279,0.505376344086022,21.4,0.139784946236559,0.275985663082437,2327816,44,0.454545454545455,Universidades Privadas,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,DIURNO,2
2014,I10S7C286J2V1,0.354838709677419,62,0.919354838709677,28.3,0.129032258064516,0.0806451612903226,2327816,3,1,Universidades Privadas,CIENCIAS,PRESENCIAL,VESPERTINO,2
2014,I10S7C285J2V1,0.454545454545455,176,0.778409090909091,26.9,0.176136363636364,0.0738636363636364,2327816,9,0.888888888888889,Universidades Privadas,"INGENIER�A, INDUSTRIA Y CONSTRUCCI�N",PRESENCIAL,VESPERTINO,2
2014,I10S7C284J2V1,0.472222222222222,36,0.944444444444444,25.9,0.0555555555555556,0.0555555555555556,2327816,1,1,Universidades Privadas,"INGENIER�A, INDUSTRIA Y CONSTRUCCI�N",PRESENCIAL,VESPERTINO,2
2014,I10S7C27J1V1,0.117647058823529,153,,21.5,0.0849673202614379,0.352941176470588,2563286,18,,Universidades Privadas,EDUCACI�N,PRESENCIAL,DIURNO,1
2014,I10S7C263J2V1,0.505376344086022,93,0.376344086021505,35.2,0.0537634408602151,0.0537634408602151,1561500,26,0.230769230769231,Universidades Privadas,EDUCACI�N,PRESENCIAL,VESPERTINO,2
2014,I10S7C246J2V1,0.547169811320755,53,0.113207547169811,35.8,0.0943396226415094,0.0566037735849057,1561500,15,0.2,Universidades Privadas,EDUCACI�N,PRESENCIAL,VESPERTINO,2
2014,I10S7C241J2V1,0.639705882352941,136,0.183823529411765,35.6,0.0588235294117647,0.0294117647058824,1561500,48,0.208333333333333,Universidades Privadas,EDUCACI�N,PRESENCIAL,VESPERTINO,2
2014,I10S7C240J2V1,0.260869565217391,46,0.760869565217391,28.7,0.152173913043478,0.0869565217391304,1561500,17,0.705882352941177,Universidades Privadas,EDUCACI�N,PRESENCIAL,VESPERTINO,2
2014,I54S9C70J1V1,0.21327967806841,497,0.122736418511066,23.9,0.414486921529175,0.0422535211267606,2040000,16,0.125,Universidades Privadas,SALUD Y SERVICIOS SOCIALES,PRESENCIAL,DIURNO,2
2014,I54S9C55J2V1,0.275862068965517,29,0.827586206896552,25.3,0.655172413793103,,1770000,19,0.947368421052632,Universidades Privadas,CIENCIAS,PRESENCIAL,VESPERTINO,2
2014,I10S7C16J2V2,0.449781659388646,458,0.497816593886463,27.1,0.146288209606987,0.120087336244541,3735278,42,0.642857142857143,Universidades Privadas,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,VESPERTINO,2
2014,I10S7C129J1V1,0.398550724637681,276,0.307971014492754,21.6,0.173913043478261,0.148550724637681,2563286,10,0.1,Universidades Privadas,EDUCACI�N,PRESENCIAL,DIURNO,1
2014,I10S6C72J1V1,0.297169811320755,424,0.127358490566038,20.8,0.136792452830189,0.405660377358491,3735372,11,,Universidades Privadas,SALUD Y SERVICIOS SOCIALES,PRESENCIAL,DIURNO,1
2014,I10S6C444J5V1,0.214285714285714,14,0.214285714285714,27.7,0.142857142857143,0.0714285714285714,780000,11,,Universidades Privadas,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,OTRO,2
2014,I10S6C415J5V1,0.2,55,0.581818181818182,31.4,0.0727272727272727,0.0909090909090909,1102000,44,0.613636363636364,Universidades Privadas,SERVICIOS,PRESENCIAL,OTRO,2
2014,I10S6C350J5V1,0.478723404255319,94,0.361702127659574,27.5,0.223404255319149,0.180851063829787,1102000,49,0.285714285714286,Universidades Privadas,SALUD Y SERVICIOS SOCIALES,PRESENCIAL,OTRO,2
2014,I54S17C48J1V1,0,110,0.890909090909091,21.9,0.454545454545455,0.0181818181818182,1345000,10,1,Universidades Privadas,CIENCIAS,PRESENCIAL,DIURNO,1
2014,I10S6C31J1V1,0.13855421686747,332,0.340361445783133,21.8,0.102409638554217,0.367469879518072,3845540,72,0.222222222222222,Universidades Privadas,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,DIURNO,1
2014,I10S6C281J1V1,0.276595744680851,94,0.617021276595745,20.3,0.127659574468085,0.425531914893617,3611574,25,0.8,Universidades Privadas,HUMANIDADES Y ARTES,PRESENCIAL,DIURNO,2
2014,I10S6C25J1V1,0.186761229314421,423,0.104018912529551,21.3,0.130023640661939,0.371158392434988,3735372,9,,Universidades Privadas,SALUD Y SERVICIOS SOCIALES,PRESENCIAL,DIURNO,1
2014,I10S6C24J1V1,0.15695067264574,446,0.515695067264574,21.6,0.112107623318386,0.57847533632287,3842720,8,0.625,Universidades Privadas,SALUD Y SERVICIOS SOCIALES,PRESENCIAL,DIURNO,1
2014,I10S6C23J1V1,0.0233545647558386,471,0.10828025477707,21.3,0.171974522292994,0.326963906581741,3842720,78,0.0769230769230769,Universidades Privadas,SALUD Y SERVICIOS SOCIALES,PRESENCIAL,DIURNO,1
2014,I10S2C371J5V1,0.864864864864865,37,0.297297297297297,32.6,,0.108108108108108,2350000,5,0.2,Universidades Privadas,SALUD Y SERVICIOS SOCIALES,PRESENCIAL,OTRO,2
2014,I10S6C22J1V1,0.100877192982456,456,0.0548245614035088,21.6,0.175438596491228,0.256578947368421,3735372,56,0.0535714285714286,Universidades Privadas,SALUD Y SERVICIOS SOCIALES,PRESENCIAL,DIURNO,1
2014,I10S6C208J2V1,0.264705882352941,68,0.25,31.9,0.0882352941176471,0.191176470588235,3450000,2,0.5,Universidades Privadas,SALUD Y SERVICIOS SOCIALES,PRESENCIAL,VESPERTINO,2
2014,I10S6C18J1V1,0.0101419878296146,493,0.545638945233266,22.4,0.109533468559838,0.726166328600406,6171570,59,0.491525423728814,Universidades Privadas,SALUD Y SERVICIOS SOCIALES,PRESENCIAL,DIURNO,1
2014,I10S6C12J1V1,0.232911392405063,395,0.415189873417722,21.2,0.235443037974684,0.172151898734177,3735372,26,0.538461538461538,Universidades Privadas,SALUD Y SERVICIOS SOCIALES,PRESENCIAL,DIURNO,2
